Time,Node,Load_MW,RES_MW,RES_Act_MW,RES_Curtail_MW,Conv_MW,Import_MW,Export_MW,Price_EUR,aFRR_Price_Up_EUR,aFRR_Price_Down_EUR,Flow_L12_MW,Limit_L12_MW,Flow_L14_MW,Limit_L14_MW,Flow_L15_MW,Limit_L15_MW,Flow_L23_MW,Limit_L23_MW,Flow_L34_MW,Limit_L34_MW,Flow_L45_MW,Limit_L45_MW,I1_Power_MW,I1_SOC_Perc,I1_Ch_MW,I1_Dis_MW,I1_R_Up_MW,I1_R_Down_MW,I2_Power_MW,I2_SOC_Perc,I2_Ch_MW,I2_Dis_MW,I2_R_Up_MW,I2_R_Down_MW,I3_Power_MW,I3_SOC_Perc,I3_Ch_MW,I3_Dis_MW,I3_R_Up_MW,I3_R_Down_MW,I4_Power_MW,I4_SOC_Perc,I4_Ch_MW,I4_Dis_MW,I4_R_Up_MW,I4_R_Down_MW,Total_BESS_Power_MW
8,N5,59.7,0.0,0.0,0,170.66056486413632,0.0,123.24053379444265,80.03097128367264,644.873108121783,644.5122283613741,398.92113443861746,400,252.6200864878461,400,111.34090790957265,400,114.6646193489278,400,-160.5525635509443,240,-234.58144170401536,240,-2.039241239253637,244.54360149898565,7.6032461612920015,5.5640049220383645,2.563226968275555,2.2879971201069123,6.28263873697091,0.0,0.28949228970324625,6.572131026674156,2.118159072365942,1.9349809358991321,4.099170403253122,0.0,0.8153554387655033,4.914525842018626,2.1073655973277066,1.933953203710373,3.9374010293305437,0.0,1.0122817049746555,4.949682734305199,2.145675494785098,1.9434413007624378,12.279968930300939
9,N1,60.0,160.58,160.58,0,599.8787100454185,0.0,710.0729347514888,79.95927024944737,644.7849993014106,641.4113447708697,397.4570631938843,400,249.50906840609457,400,63.10680315150999,400,82.74317940707094,400,-150.74391022893067,240,-241.79098112375794,240,-2.9191766355924544,276.9004403122854,8.492466596326611,5.573289960734157,2.4720822199584838,2.101350749360456,5.023046817581525,0.0,0.29345929956792083,5.316506117149446,1.92135332053005,1.9112438820637276,3.819869862827022,0.0,0.8514112624084076,4.67128112523543,1.9256404465604782,1.9093325516365902,3.6966963267011277,0.0,1.0353773975468048,4.7320737242479325,1.9305965847324844,1.915423474457668,9.62043637151722
9,N2,360.0,0.0,0.0,0,0.0,314.7138837868133,0.0,81.15648684840627,644.7849993014106,641.4113447708697,397.4570631938843,400,249.50906840609457,400,63.10680315150999,400,82.74317940707094,400,-150.74391022893067,240,-241.79098112375794,240,13.272855688394689,192.455658717152,2.862702929426184,16.135558617820873,1.9168885301919585,2.119826284869496,10.536851704313483,0.0,0.2864615446464305,10.823313248959913,1.839010889465267,1.88399475959093,10.703043920486742,0.0,0.6957513106495028,11.398795231136244,1.8399554664952227,1.8839035603871264,10.773364899979672,0.0,0.8473649224099643,11.620729822389636,1.8254612235855912,1.8743777114985352,45.28611621317458
9,N3,360.0,88.58,88.58,0,0.0,233.48708963600149,0.0,80.94382679759117,644.7849993014106,641.4113447708697,397.4570631938843,400,249.50906840609457,400,63.10680315150999,400,82.74317940707094,400,-150.74391022893067,240,-241.79098112375794,240,11.144877117859869,216.62347730540765,3.3590279876300317,14.5039051054899,2.018074466062615,2.1225932438043373,8.985554783450985,0.0,0.28658225219891614,9.272137035649902,1.8765866390675978,1.8911780602368498,8.934449536297073,0.0,0.7154982097739995,9.649947746071073,1.8745951183432004,1.8897031616192035,8.874170247496592,0.0,0.8760839253043128,9.750254172800904,1.8692303336760407,1.8844120283431711,37.939051685104516
9,N4,360.0,0.0,0.0,0,0.0,340.55613930092187,0.0,80.32842721017778,644.7849993014106,641.4113447708697,397.4570631938843,400,249.50906840609457,400,63.10680315150999,400,82.74317940707094,400,-150.74391022893067,240,-241.79098112375794,240,2.5654372463841337,249.408245541815,5.590177262968892,8.155614509353025,2.245254136084261,2.209047578296287,6.264227946366345,0.0,0.28807104843874537,6.55229899480509,1.9153083481199311,1.9070840421389192,5.382601636807918,0.0,0.7817736179594009,6.164375254767319,1.913274710939455,1.9054850602936941,5.231593869509683,0.0,0.963176209678475,6.194770079188158,1.920273458540149,1.9091484092245468,19.44386069906808
9,N5,60.0,0.0,0.0,0,227.13288069024338,0.0,178.68417797224785,80.03876353879903,644.7849993014106,641.4113447708697,397.4570631938843,400,249.50906840609457,400,63.10680315150999,400,82.74317940707094,400,-150.74391022893067,240,-241.79098112375794,240,-1.7597244386076092,246.26172714224452,7.7201168243577785,5.960392385750169,2.1788205407731582,2.2357756299357066,5.218687754941199,0.0,0.2897217798243463,5.508409534765546,1.9212859513543599,1.911821500488407,4.119523582114545,0.0,0.8101985977053758,4.929722179819921,1.9210242248267373,1.9193059552399752,3.9728103835503825,0.0,1.003963533207408,4.97677391675779,1.9288667356694515,1.9248032769998713,11.551297281998519
10,N1,54.36,76.22,76.22,0,599.8792685562369,0.0,631.6461778430004,80.01199711535061,644.7849993014106,641.4113447708697,349.7637523261255,400,220.6641780012725,400,61.21824751560249,400,23.277429171328645,400,-113.52076310356192,240,-212.67320630097063,240,-2.9857190777322673,281.0641554964914,8.382119398108392,5.396400320376125,2.4720822199584838,2.101350749360456,4.830024303681585,0.0,0.29157469259020496,5.121598996271789,1.92135332053005,1.9112438820637276,4.095191901006777,0.0,0.8371578362309888,4.932349737237766,1.9256404465604782,1.9093325516365902,3.973596762871658,0.0,1.0233471823211095,4.9969439451927675,1.9305965847324844,1.915423474457668,9.913093889827753
10,N2,326.16,0.0,0.0,0,0.0,326.48632315479676,0.0,80.0756367337295,644.7849993014106,641.4113447708697,349.7637523261255,400,220.6641780012725,400,61.21824751560249,400,23.277429171328645,400,-113.52076310356192,240,-212.67320630097063,240,-6.640537256218248,203.7668559209662,10.90786980854981,4.267332552331562,1.9168885301919585,2.119826284869496,2.278466672832582,0.0,0.3039999661957425,2.5824666390283246,1.839010889465267,1.88399475959093,2.0676696035940396,0.0,0.9769722654400749,3.0446418690341144,1.8399554664952227,1.8839035603871264,1.968077824984518,0.0,1.1649611241896474,3.1330389491741655,1.8254612235855912,1.8743777114985352,-0.3263231548071084
10,N3,326.16,188.34,188.34,0,0.0,136.79819227489045,0.0,80.07486407229823,644.7849993014106,641.4113447708697,349.7637523261255,400,220.6641780012725,400,61.21824751560249,400,23.277429171328645,400,-113.52076310356192,240,-212.67320630097063,240,-6.081632907360833,226.90762018525578,10.262714602720191,4.181081695359358,2.018074466062615,2.1225932438043373,2.5355327118015905,0.0,0.30197218946047366,2.837504901262064,1.8765866390675978,1.8911780602368498,2.3431991129170693,0.0,0.9493593493176742,3.2925584622347435,1.8745951183432004,1.8897031616192035,2.230895066302674,0.0,1.137655928132357,3.368550994435031,1.8692303336760407,1.8844120283431711,1.027993983660501
10,N4,326.16,0.0,0.0,0,0.0,319.81662119868133,0.0,80.05034032264768,644.7849993014106,641.4113447708697,349.7637523261255,400,220.6641780012725,400,61.21824751560249,400,23.277429171328645,400,-113.52076310356192,240,-212.67320630097063,240,-4.149626182026909,255.85403791551659,9.160076965423949,5.01045078339704,2.245254136084261,2.209047578296287,3.7338901190322358,0.0,0.2945320031098048,4.02842212214204,1.9153083481199311,1.9070840421389192,3.456250985787726,0.0,0.866304378364724,4.32255536415245,1.913274710939455,1.9054850602936941,3.302863878517156,0.0,1.0551254684260116,4.357989346943167,1.920273458540149,1.9091484092245468,6.343378801310209
10,N5,54.36,0.0,0.0,0,197.4162586086158,0.0,151.4549587853681,80.03287363173753,644.7849993014106,641.4113447708697,349.7637523261255,400,220.6641780012725,400,61.21824751560249,400,23.277429171328645,400,-113.52076310356192,240,-212.67320630097063,240,-4.041688956921,252.50555154792775,9.062600068864615,5.020911111943615,2.1788205407731582,2.2357756299357066,4.576276714598255,0.0,0.28993956147500477,4.86621627607326,1.9212859513543599,1.911821500488407,4.001144503991336,0.0,0.8204742001110588,4.821618704102394,1.9210242248267373,1.9193059552399752,3.862967915081401,0.0,1.0116594089138715,4.874627323995273,1.9288667356694515,1.9248032769998713,8.398700176749992
11,N1,48.18,42.18,42.18,0,599.8461906627193,0.0,601.423260043998,69.73895276354082,644.7849993014106,641.4113447708697,244.64288680770662,400,176.5625256277106,400,180.21784760858088,400,-43.047838177201555,400,-35.085780737386465,240,-141.8891095753362,240,1.3637724816005665,276.65539411894434,5.633095969471153,6.99686845107172,2.4720822199584838,2.101350749360456,1.9724558761439221,0.0,0.27604909278794376,2.248504968931866,1.92135332053005,1.9112438820637276,2.069528452341988,0.0,1.0336881517037095,3.103216604045697,1.9256404465604782,1.9093325516365902,2.178347931546387,0.0,1.227951574033893,3.4062995055802805,1.9305965847324844,1.915423474457668,7.5841047416328635
11,N2,289.08000000000004,0.0,0.0,0,0.0,287.6907249849081,0.0,69.75623799803431,644.7849993014106,641.4113447708697,244.64288680770662,400,176.5625256277106,400,180.21784760858088,400,-43.047838177201555,400,-35.085780737386465,240,-141.8891095753362,240,-1.8937528602504186,205.9007909631903,7.230961625810726,5.337208765560307,1.9168885301919585,2.119826284869496,1.3602710266187779,0.0,0.2704575769631065,1.6307286035818844,1.839010889465267,1.88399475959093,0.948273266775207,0.0,1.2541295896595888,2.2024028564347957,1.8399554664952227,1.8839035603871264,0.9744835819207429,0.0,1.4242462575531416,2.3987298394738845,1.8254612235855912,1.8743777114985352,1.3892750150643092
11,N3,289.08000000000004,295.41,295.41,0,0.0,0.0,7.962057439815144,69.76181363698078,644.7849993014106,641.4113447708697,244.64288680770662,400,176.5625256277106,400,180.21784760858088,400,-43.047838177201555,400,-35.085780737386465,240,-141.8891095753362,240,-2.0881650080844993,229.43415001599078,7.315911295775546,5.227746287691047,2.018074466062615,2.1225932438043373,1.4509537491699271,0.0,0.27270799683039554,1.7236617460003227,1.8765866390675978,1.8911780602368498,1.1244502786906896,0.0,1.2080562215217023,2.332506500212392,1.8745951183432004,1.8897031616192035,1.151875176168841,0.0,1.3842206398387578,2.536095816007599,1.8692303336760407,1.8844120283431711,1.6391141959449584
11,N4,289.08000000000004,0.0,0.0,0,0.0,283.3658544656604,0.0,69.76429082396123,644.7849993014106,641.4113447708697,244.64288680770662,400,176.5625256277106,400,180.21784760858088,400,-43.047838177201555,400,-35.085780737386465,240,-141.8891095753362,240,0.3354292910608292,253.5478234755308,5.9979702188413455,6.333399509902175,2.245254136084261,2.209047578296287,1.7963492087879194,0.0,0.2756182260919682,2.0719674348798875,1.9153083481199311,1.9070840421389192,1.770586769598766,0.0,1.0751418510235313,2.8457286206222974,1.913274710939455,1.9054850602936941,1.8117802648651482,0.0,1.2699524500109152,3.0817327148760634,1.920273458540149,1.9091484092245468,5.714145534312663
11,N5,48.18,0.0,0.0,0,0.0,38.328738033244676,0.0,69.7645435745414,644.7849993014106,641.4113447708697,244.64288680770662,400,176.5625256277106,400,180.21784760858088,400,-43.047838177201555,400,-35.085780737386465,240,-141.8891095753362,240,3.113426586837698,244.5192416895482,5.003297061604271,8.116723648441969,2.1788205407731582,2.2357756299357066,1.953299507204882,0.0,0.2733337591962619,2.226633266401144,1.9212859513543599,1.911821500488407,2.14184928484282,0.0,0.9778420648128239,3.119691349655644,1.9210242248267373,1.9193059552399752,2.1594075411556357,0.0,1.2101169563103118,3.3695244974659473,1.9288667356694515,1.9248032769998713,9.367982920041037
12,N1,45.9,25.16,25.16,0,599.8719912578841,0.0,565.4230243014491,76.72379133375834,644.7849993014106,641.4113447708697,214.9521168841727,400,165.3271368236964,400,185.14377059358014,400,-83.80060681326245,400,-3.675520923287816,240,-129.32743527412316,240,-3.848552478522979,282.6372928529212,8.483559171959064,4.635006693436084,2.4720822199584838,2.101350749360456,-3.4618024330998507,0.0,3.756253451272748,0.2944510181728974,1.92135332053005,1.9112438820637276,-3.1898739977901114,0.0,4.101707530821531,0.9118335330314197,1.9256404465604782,1.9093325516365902,-3.2024039247104956,0.0,4.289081899876418,1.0866779751659226,1.9305965847324844,1.915423474457668,-13.702632834123436
12,N2,275.4,0.0,0.0,0,0.0,298.7527236974351,0.0,76.73697651984128,644.7849993014106,641.4113447708697,214.9521168841727,400,165.3271368236964,400,185.14377059358014,400,-83.80060681326245,400,-3.675520923287816,240,-129.32743527412316,240,-6.321346414291349,216.68330957444738,10.326889814544213,4.005543400252864,1.9168885301919585,2.119826284869496,-5.660199097562266,0.0,5.946661340846276,0.28646224328401015,1.839010889465267,1.88399475959093,-5.67724202727142,0.0,6.469026857197822,0.7917848299264016,1.8399554664952227,1.8839035603871264,-5.693936158320594,0.0,6.652296230355173,0.9583600720345793,1.8254612235855912,1.8743777114985352,-23.35272369744563
12,N3,275.4,377.97,377.97,0,0.0,0.0,80.1250858899747,76.74200925488579,644.7849993014106,641.4113447708697,214.9521168841727,400,165.3271368236964,400,185.14377059358014,400,-83.80060681326245,400,-3.675520923287816,240,-129.32743527412316,240,-7.149475096908209,241.77879996181986,11.102989359185429,3.9535142622772197,2.018074466062615,2.1225932438043373,-5.115069232920703,0.0,5.403159770084219,0.2880905371635161,1.8765866390675978,1.8911780602368498,-5.078725074518485,0.0,5.888891602936335,0.8101665284178495,1.8745951183432004,1.8897031616192035,-5.095266034338796,0.0,6.0741943505524745,0.9789283162136784,1.8692303336760407,1.8844120283431711,-22.43853543868619
12,N4,275.4,0.0,0.0,0,0.0,290.9790511745318,0.0,76.74796414854134,644.7849993014106,641.4113447708697,214.9521168841727,400,165.3271368236964,400,185.14377059358014,400,-83.80060681326245,400,-3.675520923287816,240,-129.32743527412316,240,-4.346011231380932,260.4746912563198,8.929165517713638,4.583154286332706,2.245254136084261,2.209047578296287,-3.8671407943449694,0.0,4.1592218271284676,0.2920810327834984,1.9153083481199311,1.9070840421389192,-3.670265236034127,0.0,4.54059390617032,0.8703286701361934,1.913274710939455,1.9054850602936941,-3.695633912781047,0.0,4.741229016284396,1.0455951035033488,1.920273458540149,1.9091484092245468,-15.579051174541075
12,N5,45.9,0.0,0.0,0,1.7643926330059925,55.81633531945697,0.0,76.7497006558523,644.7849993014106,641.4113447708697,214.9521168841727,400,165.3271368236964,400,185.14377059358014,400,-83.80060681326245,400,-3.675520923287816,240,-129.32743527412316,240,-1.487072607845505,245.8193072955097,7.096879677672762,5.609807069827257,2.1788205407731582,2.2357756299357066,-3.5177085537894337,0.0,3.8087168755421916,0.29100832175275787,1.9212859513543599,1.911821500488407,-3.351683104415484,0.0,4.2172313237433485,0.865548219327865,1.9210242248267373,1.9193059552399752,-3.3242636864151125,0.0,4.381925547966817,1.057661861551704,1.9288667356694515,1.9248032769998713,-11.680727952465535
13,N1,44.94,18.13,18.13,0,591.5287133060025,0.0,545.8054419245443,40.393586739218286,644.6217735979143,644.7505930138796,199.16324333646958,400,159.05449497701426,400,187.5877036110605,400,-108.33262398368227,400,13.763025204384045,240,-122.38031461920694,240,-1.8224943360966117,284.46533768329505,7.809418175399591,5.986923839302979,2.1020696287544105,2.5550306918782204,-5.9789844221206,0.0,6.270968540368734,0.29198411824813364,1.8932021894632916,1.9684093258328428,-5.593099244789585,0.0,6.389599743879247,0.7965004990896618,1.891602417560422,1.981453923576526,-5.5084113994898125,0.0,6.482527237794366,0.9741158383045533,1.8925672672620037,1.9903212873301466,-18.90298940249661
13,N2,269.64,0.0,0.0,0,0.0,307.4958673201518,0.0,40.40486204784351,644.6217735979143,644.7505930138796,199.16324333646958,400,159.05449497701426,400,187.5877036110605,400,-108.33262398368227,400,13.763025204384045,240,-122.38031461920694,240,-8.174299688388556,230.96797636499113,12.065187158895114,3.890887470506557,2.2009845341369405,1.9067555295045078,-9.769921672217261,0.0,10.05432231848043,0.28440064626316897,1.8965947459291377,1.776618265733045,-9.888842002622141,0.0,10.60236138628454,0.7135193836623994,1.8948837795157416,1.7718846882364283,-10.022803956947527,0.0,10.896890125407914,0.874086168460387,1.8922851824293565,1.7553685051763672,-37.855867320175484
13,N3,269.64,428.28,428.28,0,0.0,0.0,122.09564918806628,40.409485286398194,644.6217735979143,644.7505930138796,199.16324333646958,400,159.05449497701426,400,187.5877036110605,400,-108.33262398368227,400,13.763025204384045,240,-122.38031461920694,240,-9.738712727176539,259.0256600087137,13.495191945011364,3.756479217834825,2.1949996762406956,1.8566747613631909,-8.896462714568155,0.0,9.182644680224225,0.28618196565606957,1.89568762184505,1.8260873280108134,-8.928774963365262,0.0,9.656740058102962,0.7279650947376994,1.8928120345127213,1.8237557155299386,-8.969199561761794,0.0,9.86067581981977,0.891476258057975,1.8926363701522972,1.8180152807557453,-36.53314996687175
13,N4,269.64,0.0,0.0,0,0.0,295.1978348006053,0.0,40.417291819926156,644.6217735979143,644.7505930138796,199.16324333646958,400,159.05449497701426,400,187.5877036110605,400,-108.33262398368227,400,13.763025204384045,240,-122.38031461920694,240,-6.036061724816418,270.62633885057517,10.396765679311578,4.36070395449516,2.1884250617406362,2.148438046723245,-6.720957562158746,0.0,7.011594326344005,0.2906367641852591,1.8937892236164982,1.9367716408775721,-6.425939358038801,0.0,7.19913155364241,0.773192195603609,1.892330504938799,1.9420595157344422,-6.374876155614424,0.0,7.320737557581415,0.9458614019669911,1.8943964912151663,1.9440544303094027,-25.557834800628388
13,N5,44.94,0.0,0.0,0,0.0,65.20738899185352,0.0,40.41964828505682,644.6217735979143,644.7505930138796,199.16324333646958,400,159.05449497701426,400,187.5877036110605,400,-108.33262398368227,400,13.763025204384045,240,-122.38031461920694,240,-2.965624883998605,250.01576668060898,8.102310889571578,5.136686005572973,2.1465690270838937,2.368620054843421,-6.050360576233367,0.0,6.340928707257188,0.2905681310238205,1.894327395058725,1.9636538916170267,-5.765756297916807,0.0,6.543356702122658,0.7776004042058511,1.9032177355299307,1.9541936503213906,-5.657173949429309,0.0,6.617389411962645,0.9602154625333363,1.9029228863823786,1.9659902497477328,-20.43891570757809
14,N1,44.46,10.36,10.36,0,599.7813350899677,0.0,540.8752068845079,59.878501824173036,644.6217735979143,644.7505930138796,195.98269261165294,400,157.54427851565075,400,187.34823575720426,400,-109.9793576728675,400,15.825234591087662,240,-120.88610633096552,240,-6.925089089530356,296.48243723317205,10.535184553772803,3.610095464242447,2.1020696287544105,2.5550306918782204,-6.333680195003988,0.0,6.625297976731131,0.29161778172714314,1.8932021894632916,1.9684093258328428,-5.810435182256273,0.0,6.601539197318126,0.7911040150618531,1.891602417560422,1.981453923576526,-5.728964544870761,0.0,6.6969775348843505,0.9680129900135894,1.8925672672620037,1.9903212873301466,-24.79816901166138
14,N2,266.76,0.0,0.0,0,0.0,305.96205028452044,0.0,59.88945606034138,644.6217735979143,644.7505930138796,195.98269261165294,400,157.54427851565075,400,187.34823575720426,400,-109.9793576728675,400,15.825234591087662,240,-120.88610633096552,240,-9.329252026982545,247.53535460456507,12.772009461319328,3.4427574343367837,2.2009845341369405,1.9067555295045078,-9.73582698229651,0.0,10.02059299598534,0.2847660136888296,1.8965947459291377,1.776618265733045,-10.0047287880029,0.0,10.71534340912033,0.7106146211174287,1.8948837795157416,1.7718846882364283,-10.132242487256864,0.0,11.003568692575335,0.8713262053184707,1.8922851824293565,1.7553685051763672,-39.202050284538814
14,N3,266.76,430.0,430.0,0,0.0,0.0,125.80459226395523,59.894064683595616,644.6217735979143,644.7505930138796,195.98269261165294,400,157.54427851565075,400,187.34823575720426,400,-109.9793576728675,400,15.825234591087662,240,-120.88610633096552,240,-10.33721318338059,277.4848143912572,13.749364222581754,3.4121510392011647,2.1949996762406956,1.8566747613631909,-8.911624432198249,0.0,9.198103563829772,0.2864791316315237,1.89568762184505,1.8260873280108134,-9.07342889357743,0.0,9.798202279065418,0.7247733854879873,1.8928120345127213,1.8237557155299386,-9.105113121742225,0.0,9.993492808852665,0.8883796871104407,1.8926363701522972,1.8180152807557453,-37.427379630898486
14,N4,266.76,0.0,0.0,0,0.0,294.25561943770396,0.0,59.902105349555406,644.6217735979143,644.7505930138796,195.98269261165294,400,157.54427851565075,400,187.34823575720426,400,-109.9793576728675,400,15.825234591087662,240,-120.88610633096552,240,-7.326725271137257,283.32271496606006,11.207960134935941,3.881234863798684,2.1884250617406362,2.148438046723245,-6.956986429504091,0.0,7.247528737917608,0.29054230841351697,1.8937892236164982,1.9367716408775721,-6.629766622759704,0.0,7.398912628464401,0.7691460057046964,1.892330504938799,1.9420595157344422,-6.582141114320767,0.0,7.523231645892627,0.9410905315718605,1.8943964912151663,1.9440544303094027,-27.495619437721817
14,N5,44.46,0.0,0.0,0,0.0,66.46212942623869,0.0,59.90457151978404,644.6217735979143,644.7505930138796,195.98269261165294,400,157.54427851565075,400,187.34823575720426,400,-109.9793576728675,400,15.825234591087662,240,-120.88610633096552,240,-4.113138624410432,256.4893839004474,8.772283123717642,4.65914449930721,2.1465690270838937,2.368620054843421,-6.380417116127782,0.0,6.670986830804516,0.2905697146767343,1.894327395058725,1.9636538916170267,-5.97168882920071,0.0,6.748997066212718,0.777308237012008,1.9032177355299307,1.9541936503213906,-5.870405745294693,0.0,6.827148199219052,0.9567424539243583,1.9029228863823786,1.9659902497477328,-22.335650315033615
15,N1,43.86,9.99,9.99,0,599.6163140343396,0.0,545.5168871993739,42.477822590397636,644.6217735979143,644.7505930138796,202.17018909901444,400,158.48599162314227,400,184.8607064772172,400,-93.58341226642474,400,4.972817647764489,240,-122.38604794240187,240,-5.172577991328364,305.0612745177328,9.367953174369278,4.195375183040914,2.1020696287544105,2.5550306918782204,-5.343761244380087,0.0,5.635496650390774,0.29173540601068715,1.8932021894632916,1.9684093258328428,-4.8703405461956475,0.0,5.695260073563189,0.8249195273675416,1.891602417560422,1.981453923576526,-4.8317754988566834,0.0,5.8352435107769764,1.0034680119202928,1.8925672672620037,1.9903212873301466,-20.218455280760782
15,N2,263.15999999999997,0.0,0.0,0,0.0,295.7536013654391,0.0,42.48948604773315,644.6217735979143,644.7505930138796,202.17018909901444,400,158.48599162314227,400,184.8607064772172,400,-93.58341226642474,400,4.972817647764489,240,-122.38604794240187,240,-7.781427167970508,261.13543536602253,11.477905192852381,3.6964780248818734,2.2009845341369405,1.9067555295045078,-8.133845830871275,0.0,8.419009910729251,0.2851640798579768,1.8965947459291377,1.776618265733045,-8.309841299762372,0.0,9.045243140758366,0.7354018409959944,1.8948837795157416,1.7718846882364283,-8.368487066861771,0.0,9.267662801084956,0.8991757342231852,1.8922851824293565,1.7553685051763672,-32.59360136546593
15,N3,263.15999999999997,393.02000000000004,393.02000000000004,0,0.0,0.0,98.55622991418927,42.494405857657696,644.6217735979143,644.7505930138796,202.17018909901444,400,158.48599162314227,400,184.8607064772172,400,-93.58341226642474,400,4.972817647764489,240,-122.38604794240187,240,-8.941383843298173,293.26549677934065,12.594684226831607,3.6533003835334332,2.1949996762406956,1.8566747613631909,-7.358693817604799,0.0,7.645475859521985,0.2867820419171869,1.89568762184505,1.8260873280108134,-7.497859277797781,0.0,8.248309930710949,0.7504506529131675,1.8928120345127213,1.8237557155299386,-7.494835182635412,0.0,8.41184787816088,0.9170126955254689,1.8926363701522972,1.8180152807557453,-31.292772121336164
15,N4,263.15999999999997,0.0,0.0,0,0.0,285.84485721330867,0.0,42.5013805776409,644.6217735979143,644.7505930138796,202.17018909901444,400,158.48599162314227,400,184.8607064772172,400,-93.58341226642474,400,4.972817647764489,240,-122.38604794240187,240,-5.892760138347631,293.25579950554163,10.0652102901421,4.172450151794468,2.1884250617406362,2.148438046723245,-5.768368400599835,0.0,6.0587322220314235,0.29036382143158856,1.8937892236164982,1.9367716408775721,-5.514781086071259,0.0,6.313061752988417,0.7982806669171577,1.892330504938799,1.9420595157344422,-5.50894758831635,0.0,6.480942429028412,0.9719948407120614,1.8943964912151663,1.9440544303094027,-22.684857213335075
15,N5,43.86,0.0,0.0,0,0.0,62.474658534815326,0.0,42.503635215348666,644.6217735979143,644.7505930138796,202.17018909901444,400,158.48599162314227,400,184.8607064772172,400,-93.58341226642474,400,4.972817647764489,240,-122.38604794240187,240,-3.4151249733482443,261.5581636464802,8.43899940827648,5.023874434928236,2.1465690270838937,2.368620054843421,-5.375280488162368,0.0,5.66529951530291,0.2900190271405413,1.894327395058725,1.9636538916170267,-5.019634264073342,0.0,5.824549080260679,0.8049148161873376,1.9032177355299307,1.9541936503213906,-4.9625535309840565,0.0,5.9490332583676935,0.9864797273836365,1.9029228863823786,1.9659902497477328,-18.772593256568012
16,N1,45.480000000000004,11.1,11.1,0,599.8750039682258,0.0,552.9220961550056,79.93220540418409,644.6217735979143,644.7505930138796,231.45690639055977,400,169.71933490456408,400,151.74585485988186,400,-57.70233068337998,400,-24.285727848332595,240,-141.02001043755905,240,-12.576087866492596,327.7800771459052,15.752125845054374,3.1760379785617774,2.1020696287544105,2.5550306918782204,-0.13175595378181137,0.0,1.1733918769280367,1.0416359231462253,1.8932021894632916,1.9684093258328428,0.0884783160184035,0.0,1.7635290472567366,1.8520073632751402,1.891602417560422,1.981453923576526,0.052657501158423825,0.0,1.9993279972681026,2.0519854984265264,1.8925672672620037,1.9903212873301466,-12.566708003097581
16,N2,272.88,0.0,0.0,0,0.0,289.15923707393966,0.0,79.94721011123112,644.6217735979143,644.7505930138796,231.45690639055977,400,169.71933490456408,400,151.74585485988186,400,-57.70233068337998,400,-24.285727848332595,240,-141.02001043755905,240,-14.238553199585109,287.0552077078937,17.099637086750025,2.8610838871649156,2.2009845341369405,1.9067555295045078,-0.5099773217771187,0.0,1.3483841227946898,0.838406801017571,1.8965947459291377,1.776618265733045,-0.763522960516438,0.0,2.2834739807697813,1.5199510202533433,1.8948837795157416,1.7718846882364283,-0.7671835920755781,0.0,2.486553450312562,1.719369858236984,1.8922851824293565,1.7553685051763672,-16.279237073954242
16,N3,272.88,322.07,322.07,0,0.0,0.0,33.416602835047414,79.9524897751397,644.6217735979143,644.7505930138796,231.45690639055977,400,169.71933490456408,400,151.74585485988186,400,-57.70233068337998,400,-24.285727848332595,240,-141.02001043755905,240,-14.147922291769898,318.9973184785035,17.05174363699057,2.9038213452206714,2.1949996762406956,1.8566747613631909,-0.4257996007591405,0.0,1.298872064970684,0.8730724642115435,1.89568762184505,1.8260873280108134,-0.5917504873879957,0.0,2.166224964413095,1.5744744770250991,1.8928120345127213,1.8237557155299386,-0.6017225031570295,0.0,2.3785132698802207,1.7767907667231913,1.8926363701522972,1.8180152807557453,-15.767194883074064
16,N4,272.88,0.0,0.0,0,0.0,286.45361749379055,0.0,79.95587391238035,644.6217735979143,644.7505930138796,231.45690639055977,400,169.71933490456408,400,151.74585485988186,400,-57.70233068337998,400,-24.285727848332595,240,-141.02001043755905,240,-13.096557673002184,316.9555693068348,16.241012450051635,3.14445477704945,2.1884250617406362,2.148438046723245,-0.21296100935509743,0.0,1.2021513244761304,0.989190315121033,1.8937892236164982,1.9367716408775721,-0.11373947406280349,0.0,1.8798925769850796,1.7661531029222761,1.892330504938799,1.9420595157344422,-0.15035933738722296,0.0,2.1077297687398517,1.9573704313526288,1.8943964912151663,1.9440544303094027,-13.573617493807308
