Time,Node,Load_MW,RES_MW,RES_Act_MW,RES_Curtail_MW,Conv_MW,Import_MW,Export_MW,Price_EUR,aFRR_Price_Up_EUR,aFRR_Price_Down_EUR,Flow_L12_MW,Limit_L12_MW,Flow_L14_MW,Limit_L14_MW,Flow_L15_MW,Limit_L15_MW,Flow_L23_MW,Limit_L23_MW,Flow_L34_MW,Limit_L34_MW,Flow_L45_MW,Limit_L45_MW,I1_Power_MW,I1_SOC_Perc,I1_Ch_MW,I1_Dis_MW,I1_R_Up_MW,I1_R_Down_MW,I2_Power_MW,I2_SOC_Perc,I2_Ch_MW,I2_Dis_MW,I2_R_Up_MW,I2_R_Down_MW,I3_Power_MW,I3_SOC_Perc,I3_Ch_MW,I3_Dis_MW,I3_R_Up_MW,I3_R_Down_MW,I4_Power_MW,I4_SOC_Perc,I4_Ch_MW,I4_Dis_MW,I4_R_Up_MW,I4_R_Down_MW,Total_BESS_Power_MW
16,N5,45.480000000000004,0.0,0.0,0,46.839678452113816,10.72584442232282,0.0,79.95532148615607,644.6217735979143,644.7505930138796,231.45690639055977,400,169.71933490456408,400,151.74585485988186,400,-57.70233068337998,400,-24.285727848332595,240,-141.02001043755905,240,-11.9201586601581,282.9800310831716,15.383620704802366,3.4634620446442663,2.1465690270838937,2.368620054843421,-0.1523155460347787,0.0,1.183984050717517,1.0316685046827383,1.894327395058725,1.9636538916170267,-0.0004945439483705627,0.0,1.8158144853828821,1.8153199414345116,1.9032177355299307,1.9541936503213906,-0.012554124313340242,0.0,2.0335047718375074,2.020950647524167,1.9029228863823786,1.9659902497477328,-12.085522874454588
17,N1,48.660000000000004,11.1,11.1,0,599.8780980576379,0.0,584.1420632336694,79.88928369151172,630.0963519583079,645.4827242627748,262.3982408032369,400,179.17540906767613,400,142.5684133627566,400,-13.334741282664853,400,-60.01491330171114,240,-152.67658552645497,240,11.844492817716496,301.69848186512195,2.8444369489749244,14.688929766691421,0.14747152779777176,2.2014128127951076,3.3718215630793127,0.0,0.2975953112434784,3.669416874322791,1.961876350874424,1.893556555711473,3.355175196277289,0.0,0.8704946324733754,4.225669828750664,1.9541671082945604,1.8863996667157896,3.2586952740319752,0.0,1.0626252097923592,4.321320483824334,1.9675959506071443,1.8957323734984148,21.830184851105074
17,N2,291.96000000000004,0.0,0.0,0,0.0,275.7329820859017,0.0,79.90915968708157,630.0963519583079,645.4827242627748,262.3982408032369,400,179.17540906767613,400,142.5684133627566,400,-13.334741282664853,400,-60.01491330171114,240,-152.67658552645497,240,9.942935315907764,264.9704355904598,3.0967096304742583,13.039644946382023,0.13508717264938686,2.1077741718260765,2.3149962442353167,0.0,0.3060940628989071,2.621090307134224,1.860192449283665,1.894880851854365,2.0189567164271347,0.0,1.004151100454388,3.023107816881523,1.8721129389658882,1.8981143355283696,1.950129637504909,0.0,1.1892097320766204,3.1393393695815295,1.852601944538495,1.8821972308770243,16.227017914075123
17,N3,291.96000000000004,222.74,222.74,0,0.0,46.680172019046246,0.0,79.91496186508924,630.0963519583079,645.4827242627748,262.3982408032369,400,179.17540906767613,400,142.5684133627566,400,-13.334741282664853,400,-60.01491330171114,240,-152.67658552645497,240,15.619461688159316,284.82399460207193,2.9368972941280735,18.55635898228739,0.13122487339198446,2.14615569702384,2.5314264724997244,0.0,0.3041424842929316,2.835568956792656,1.9095599440568016,1.8945439832737496,2.2363578786793283,0.0,0.9759282130549698,3.212286091734298,1.919180073713153,1.8924928137849366,2.158802062647683,0.0,1.1629100311521627,3.321712093799846,1.905821643558756,1.8861636011974183,22.546048101986052
17,N4,291.96000000000004,0.0,0.0,0,0.0,271.83708129241995,0.0,79.91430244282893,630.0963519583079,645.4827242627748,262.3982408032369,400,179.17540906767613,400,142.5684133627566,400,-13.334741282664853,400,-60.01491330171114,240,-152.67658552645497,240,11.09560110854871,292.4617888312833,2.9053451779033286,14.000946286452038,0.14797314913989779,2.1715496483923475,3.1540878271512947,0.0,0.2988979184387708,3.452985745590065,1.9605000246941553,1.8942325036493897,2.9981280478829087,0.0,0.8935402562897303,3.891668304172639,1.959010041896013,1.891565790414378,2.875101723974777,0.0,1.0889576662628107,3.9640593902375874,1.9634285380174843,1.8972052228803071,20.122918707557687
17,N5,48.660000000000004,0.0,0.0,0,44.12366104556643,0.0,10.108172163698372,79.91200493085975,630.0963519583079,645.4827242627748,262.3982408032369,400,179.17540906767613,400,142.5684133627566,400,-13.334741282664853,400,-60.01491330171114,240,-152.67658552645497,240,4.696577814276024,272.171544778636,2.8736625959839994,7.570240410260023,9.969740663691683,2.191834028339909,3.339245524005388,0.0,0.2942695008985291,3.633515024903917,1.9628847158473692,1.8954996135984825,3.371619702192099,0.0,0.8310277843223642,4.202647486514463,1.9515074906104228,1.906424582090139,3.2370680776367426,0.0,1.0397940379345658,4.2768621155713085,1.9664575323991498,1.9142191121688987,14.644511118110254
18,N1,50.04,15.540000000000001,15.540000000000001,0,599.8751771006315,0.0,564.4169857138735,80.02813862313562,630.0963519583079,645.4827242627748,365.2377068681109,400,218.40004315923778,400,-19.22076431347503,400,58.731360817288824,400,-143.37094100268706,240,-227.68936712616392,240,-11.3103820981774,321.9397713549017,14.887675000541869,3.5772929023644684,0.14747152779777176,2.2014128127951076,3.2478609305564072,0.0,0.2971602709001982,3.5450212014566054,1.961876350874424,1.893556555711473,3.6054427853647555,0.0,0.8441229611375227,4.449565746502278,1.9541671082945604,1.8863996667157896,3.5051206147185545,0.0,1.0360528405186016,4.541173455237156,1.9675959506071443,1.8957323734984148,-0.9519577675376829
18,N2,300.24,0.0,0.0,0,0.0,306.506346050822,0.0,80.12066397139787,630.0963519583079,645.4827242627748,365.2377068681109,400,218.40004315923778,400,-19.22076431347503,400,58.731360817288824,400,-143.37094100268706,240,-227.68936712616392,240,-12.733807717481213,287.99889347882305,15.866470601574695,3.1326628840934836,0.13508717264938686,2.1077741718260765,2.1814034811430023,0.0,0.3048109819743162,2.4862144631173186,1.860192449283665,1.894880851854365,2.1840679419920295,0.0,0.9653468760487381,3.1494148180407677,1.8721129389658882,1.8981143355283696,2.101990243520966,0.0,1.1543809540089203,3.256371197529886,1.852601944538495,1.8821972308770243,-6.266346050825215
18,N3,300.24,103.2,103.2,0,0.0,202.10230181997574,0.0,80.11549591392182,630.0963519583079,645.4827242627748,365.2377068681109,400,218.40004315923778,400,-19.22076431347503,400,58.731360817288824,400,-143.37094100268706,240,-227.68936712616392,240,-12.19783627854142,306.81349097847044,15.439635530518713,3.241799251977292,0.13122487339198446,2.14615569702384,2.4051553482512507,0.0,0.30293857260879353,2.708093920860044,1.9095599440568016,1.8945439832737496,2.411684474884111,0.0,0.9411463094984869,3.352830784382598,1.919180073713153,1.8924928137849366,2.3249229420551014,0.0,1.1300847802026872,3.455007722257789,1.905821643558756,1.8861636011974183,-5.056073513350957
18,N4,300.24,0.0,0.0,0,0.0,302.71846928271464,0.0,80.07398831774181,630.0963519583079,645.4827242627748,365.2377068681109,400,218.40004315923778,400,-19.22076431347503,400,58.731360817288824,400,-143.37094100268706,240,-227.68936712616392,240,-11.823668156916252,313.6996251194836,15.2607462347622,3.437078077845948,0.14797314913989779,2.1715496483923475,3.0422698287164236,0.0,0.29826866833336785,3.3405384970497916,1.9605000246941553,1.8942325036493897,3.2157053386639003,0.0,0.8676153418647008,4.083320680528601,1.959010041896013,1.891565790414378,3.0872237068179906,0.0,1.0618508772795305,4.149074584097521,1.9634285380174843,1.8972052228803071,-2.4784692827179367
18,N5,50.04,0.0,0.0,0,297.3303663131253,0.0,246.91013143963886,80.0479716635563,630.0963519583079,645.4827242627748,365.2377068681109,400,218.40004315923778,400,-19.22076431347503,400,58.731360817288824,400,-143.37094100268706,240,-227.68936712616392,240,-10.586943852680891,290.9909741975761,14.44212737188419,3.8551835192032993,9.969740663691683,2.191834028339909,3.205649050488811,0.0,0.29518484278973783,3.500833893278549,1.9628847158473692,1.8954996135984825,3.5601632725789427,0.0,0.8221308569957546,4.3822941295746975,1.9515074906104228,1.906424582090139,3.440896656123497,0.0,1.0231097918144658,4.464006447937963,1.9664575323991498,1.9142191121688987,-0.3802348734896408
19,N1,50.519999999999996,9.99,9.99,0,599.9453575796064,0.0,594.3389200941773,79.96127959340357,630.0963519583079,645.4827242627748,370.87316530379616,400,216.00985053282906,400,7.45590425755217,400,95.6940868118286,400,-164.59032412142818,240,-219.49433228786762,240,24.195532483896717,270.1360842657965,0.24379640520692075,24.43932888910364,0.14747152779777176,2.2014128127951076,3.2330014756853633,0.0,0.2970465391733837,3.530048014858747,1.961876350874424,1.893556555711473,3.8483566341773363,0.0,0.8266641501761338,4.67502078435347,1.9541671082945604,1.8863996667157896,3.6528601033181975,0.0,1.0194927025140603,4.672352805832258,1.9675959506071443,1.8957323734984148,34.929750697077615
19,N2,303.12,0.0,0.0,0,0.0,275.1790784919675,0.0,80.0747680561994,630.0963519583079,645.4827242627748,370.87316530379616,400,216.00985053282906,400,7.45590425755217,400,95.6940868118286,400,-164.59032412142818,240,-219.49433228786762,240,24.244600304136064,236.0875784951956,0.23113329282265546,24.47573359695872,0.13508717264938686,2.1077741718260765,1.5469179528954862,0.0,0.3086584889814962,1.8555764418769825,1.860192449283665,1.894880851854365,0.7297745079070614,0.0,1.278189003077171,2.0079635109842324,1.8721129389658882,1.8981143355283696,1.4196287426473004,0.0,1.3171591803167204,2.736787922964021,1.852601944538495,1.8821972308770243,27.940921507585916
19,N3,303.12,13.76,13.76,0,0.0,260.2844109332566,0.0,80.06722729609452,630.0963519583079,645.4827242627748,370.87316530379616,400,216.00985053282906,400,7.45590425755217,400,95.6940868118286,400,-164.59032412142818,240,-219.49433228786762,240,24.26351058121265,254.87618594079726,0.22851461939353326,24.492025200606182,0.13122487339198446,2.14615569702384,1.7554754808422854,0.0,0.30618293014501347,2.061658410987299,1.9095599440568016,1.8945439832737496,1.3263119287558562,0.0,0.9370823341679029,2.263394262923759,1.919180073713153,1.8924928137849366,1.7364671269260112,0.0,1.2466969669172165,2.983164093843228,1.905821643558756,1.8861636011974183,29.081765117736804
19,N4,303.12,0.0,0.0,0,0.0,270.9138586992686,0.0,80.01358333703469,630.0963519583079,645.4827242627748,370.87316530379616,400,216.00985053282906,400,7.45590425755217,400,95.6940868118286,400,-164.59032412142818,240,-219.49433228786762,240,24.192793226058544,261.90693170236085,0.2447002716532945,24.437493497711838,0.14797314913989779,2.1715496483923475,2.598812166802806,0.0,0.2995345478605693,2.8983467146633752,1.9605000246941553,1.8942325036493897,2.569729422003337,0.0,0.8949387972455194,3.464668219248856,1.959010041896013,1.891565790414378,2.8448064854200625,0.0,1.0828652768457634,3.927671762265826,1.9634285380174843,1.8972052228803071,32.20614130028475
19,N5,50.519999999999996,0.0,0.0,0,238.82275625136467,0.0,212.0384280303154,79.9829307692185,630.0963519583079,645.4827242627748,370.87316530379616,400,216.00985053282906,400,7.45590425755217,400,95.6940868118286,400,-164.59032412142818,240,-219.49433228786762,240,13.530131579714942,261.9444060146488,0.38940525518277447,13.919536834897716,9.969740663691683,2.191834028339909,3.0954569923748774,0.0,0.2955773755145394,3.3910343678894166,1.9628847158473692,1.8954996135984825,3.615996153808675,0.0,0.8145222944340719,4.430518448242747,1.9515074906104228,1.906424582090139,3.4940870526076324,0.0,1.0153574936213234,4.509444546228956,1.9664575323991498,1.9142191121688987,23.735671778506124
20,N1,55.620000000000005,11.47,11.47,0,599.9480167414649,0.0,589.2280875597353,79.96396033238068,630.0963519583079,645.4827242627748,385.8919754539315,400,228.32783724414412,400,-24.991725138340197,400,110.47013599853678,400,-171.5648392867909,240,-239.0947236736484,240,24.21401771410736,218.2939871597312,0.23957560176321574,24.453593315870577,0.14747152779777176,2.2014128127951076,2.748032118705963,0.0,0.30014397632042733,3.0481760950263905,1.961876350874424,1.893556555711473,3.283653235180888,0.0,0.8622259493552078,4.145879184536096,1.9541671082945604,1.8863996667157896,3.190559025544196,0.0,1.0543201368109716,4.244879162355168,1.9675959506071443,1.8957323734984148,33.43626209353841
20,N2,333.72,0.0,0.0,0,0.0,275.42183945539455,0.0,80.20894089195771,630.0963519583079,645.4827242627748,385.8919754539315,400,228.32783724414412,400,-24.991725138340197,400,110.47013599853678,400,-171.5648392867909,240,-239.0947236736484,240,24.258969183025812,184.14630592497082,0.22821978344453886,24.487188966470352,0.13508717264938686,2.1077741718260765,11.499097715579309,0.0,0.28312865667762027,11.782226372256929,1.860192449283665,1.894880851854365,11.240276636950842,0.0,0.6748776737078858,11.915154310658728,1.8721129389658882,1.8981143355283696,11.299817008984782,0.0,0.8256035342504094,12.125420543235192,1.852601944538495,1.8821972308770243,58.29816054454074
20,N3,333.72,0.0,0.0,0,0.0,282.03497528532756,0.0,80.17736515399848,630.0963519583079,645.4827242627748,385.8919754539315,400,228.32783724414412,400,-24.991725138340197,400,110.47013599853678,400,-171.5648392867909,240,-239.0947236736484,240,24.27713438144576,202.91047268554325,0.2257958343432659,24.502930215789025,0.13122487339198446,2.14615569702384,9.096357755844897,0.0,0.2849245154554046,9.381282271300302,1.9095599440568016,1.8945439832737496,9.180488018340121,0.0,0.6982795475640579,9.878767565904178,1.919180073713153,1.8924928137849366,9.131044558973805,0.0,0.8579877970817381,9.989032356055544,1.905821643558756,1.8861636011974183,51.68502471460458
20,N4,333.72,0.0,0.0,0,0.0,295.85772163100165,0.0,80.05510077349409,630.0963519583079,645.4827242627748,385.8919754539315,400,228.32783724414412,400,-24.991725138340197,400,110.47013599853678,400,-171.5648392867909,240,-239.0947236736484,240,24.20855589323288,210.0814172358849,0.2413713104945565,24.449927203727437,0.14797314913989779,2.1715496483923475,4.092347632297767,0.0,0.2925197617399364,4.384867394037704,1.9605000246941553,1.8942325036493897,4.849042186055435,0.0,0.780270482305247,5.629312668360682,1.959010041896013,1.891565790414378,4.71233265734942,0.0,0.9664970283303056,5.678829685679726,1.9634285380174843,1.8972052228803071,37.862278368935506
20,N5,55.620000000000005,0.0,0.0,0,296.21454913189893,0.0,264.08644881198853,79.99162255635972,630.0963519583079,645.4827242627748,385.8919754539315,400,228.32783724414412,400,-24.991725138340197,400,110.47013599853678,400,-171.5648392867909,240,-239.0947236736484,240,13.593540718946416,232.7658466371547,0.3756260321869869,13.969166751133404,9.969740663691683,2.191834028339909,2.925768569133982,0.0,0.2967147588676255,3.222483328001607,1.9628847158473692,1.8954996135984825,3.5416824905073327,0.0,0.8223328288451116,4.364015319352444,1.9515074906104228,1.906424582090139,3.4309079014501345,0.0,1.0228793513911032,4.453787252841238,1.9664575323991498,1.9142191121688987,23.491899680037864
21,N1,53.88,15.540000000000001,15.540000000000001,0,599.8792211360121,0.0,591.5900280685803,79.96171463562497,637.1152925473136,644.4868833092397,386.6141182506639,400,226.54939208421618,400,-21.573482266299695,400,108.35070512417373,400,-173.29773800756095,240,-236.5377712412286,240,20.40151085007358,174.45491985589413,0.8039583808494618,21.205469230923043,2.2973777387426275,2.214653571939178,2.934538137785112,0.0,0.2988921659035062,3.233430303688618,1.92124596092028,1.892720022304212,3.4055521664380657,0.0,0.8554800974284666,4.261032263866532,1.9223822766529874,1.8848660867919422,3.315451524185863,0.0,1.0462112309556142,4.361662755141477,1.9255437226500831,1.8937822090325143,30.057052678482624
21,N2,323.28000000000003,0.0,0.0,0,0.0,278.26341312649015,0.0,80.21045036656525,637.1152925473136,644.4868833092397,386.6141182506639,400,226.54939208421618,400,-21.573482266299695,400,108.35070512417373,400,-173.29773800756095,240,-236.5377712412286,240,21.07905475056109,138.88211965733672,0.6944855377979274,21.77354028835902,1.935936533117554,1.9666970811564108,8.020695621577325,0.0,0.2851528386462776,8.305848460223602,1.8965548012079338,1.8958524948077615,7.946639567335917,0.0,0.7190791079920313,8.665718675327948,1.9009310600909655,1.8987778177230372,7.970196934092976,0.0,0.8799813986893624,8.850178332782338,1.8897351280567758,1.885698505670101,45.016586873567306
21,N3,323.28000000000003,0.0,0.0,0,0.0,281.6484431317345,0.0,80.17803411604417,637.1152925473136,644.4868833092397,386.6141182506639,400,226.54939208421618,400,-21.573482266299695,400,108.35070512417373,400,-173.29773800756095,240,-236.5377712412286,240,21.168966242436653,157.4695396067122,0.6812663609693839,21.850232603406038,1.9050231033802716,2.025922748356771,6.867155354816703,0.0,0.28654188052396623,7.153697235340669,1.9083476836741746,1.895226228732537,6.803602662336473,0.0,0.7361324949580517,7.539735157294525,1.9118819220789496,1.8952048780964272,6.791832608730841,0.0,0.9041173644945284,7.695949973225369,1.9058468582026409,1.8879700557595545,41.63155686832067
21,N4,323.28000000000003,0.0,0.0,0,0.0,289.78942531788385,0.0,80.0537814043661,637.1152925473136,644.4868833092397,386.6141182506639,400,226.54939208421618,400,-21.573482266299695,400,108.35070512417373,400,-173.29773800756095,240,-236.5377712412286,240,20.652212955617397,165.72227135457763,0.760885961177439,21.413098916794837,2.1696022458284117,2.133818534968094,3.9971827435613614,0.0,0.29270776601984744,4.289890509581209,1.9200783790104596,1.8940287146801515,4.476622827823616,0.0,0.793838352908482,5.270461180732098,1.917440400118372,1.8910785952242282,4.364556155171307,0.0,0.9819819160394725,5.34653807121078,1.9238404381105871,1.8958706260529286,33.49057468217368
21,N5,53.88,0.0,0.0,0,281.74701329236484,0.0,258.1112535075282,79.98966445495113,637.1152925473136,644.4868833092397,386.6141182506639,400,226.54939208421618,400,-21.573482266299695,400,108.35070512417373,400,-173.29773800756095,240,-236.5377712412286,240,20.070323077621907,189.5997913508138,0.8755558991508784,20.945878976772786,2.368238821510295,2.494237531315983,3.080703198924023,0.0,0.29577544749371687,3.3764786464177394,1.9215676259145007,1.8947682711963454,3.600113130512037,0.0,0.8195523718509767,4.419665502363014,1.91612185931566,1.905110648903734,3.4931008081660755,0.0,1.0193960862908737,4.512496894456949,1.9237152322945752,1.9122673221340936,30.244240215224046
22,N1,42.239999999999995,10.73,10.73,0,599.8766984621672,0.0,572.9747994795443,80.02024833803516,637.1152925473136,644.4868833092397,352.2130280166028,400,204.52754950639655,400,16.234221956545092,400,96.47137590492419,400,-158.97102498468905,240,-205.84978062197197,240,-5.802801119903658,184.17056841501045,10.163721829714353,4.360920709810695,2.2973777387426275,2.214653571939178,3.3299193065908392,0.0,0.2967509498378378,3.626670256428677,1.92124596092028,1.892720022304212,3.586504305915418,0.0,0.847074451364004,4.433578757279422,1.9223822766529874,1.8848660867919422,3.500739860355341,0.0,1.040013141240487,4.540753001595828,1.9255437226500831,1.8937822090325143,4.61436235295794
22,N2,253.44,0.0,0.0,0,0.0,255.74165211167858,0.0,80.08625739895429,637.1152925473136,644.4868833092397,352.2130280166028,400,204.52754950639655,400,16.234221956545092,400,96.47137590492419,400,-158.97102498468905,240,-205.84978062197197,240,-8.557048801598938,153.90167397017538,12.380937064195539,3.823888262596601,1.935936533117554,1.9666970811564108,2.0778357022025626,0.0,0.3065715059435665,2.384407208146129,1.8965548012079338,1.8958524948077615,2.1279023482689334,0.0,0.9755268626642333,3.1034292109331667,1.9009310600909655,1.8987778177230372,2.0496586394411103,0.0,1.1662794781808792,3.2159381176219894,1.8897351280567758,1.885698505670101,-2.3016521116863315
22,N3,253.44,0.0,0.0,0,0.0,255.44240088961305,0.0,80.08754255304974,637.1152925473136,644.4868833092397,352.2130280166028,400,204.52754950639655,400,16.234221956545092,400,96.47137590492419,400,-158.97102498468905,240,-205.84978062197197,240,-8.961633895129665,173.21107514882883,12.905889633000884,3.944255737871218,1.9050231033802716,2.025922748356771,2.3142118730481616,0.0,0.3042001144090561,2.618411987457218,1.9083476836741746,1.895226228732537,2.361970527064128,0.0,0.9492989189029136,3.3112694459670413,1.9118819220789496,1.8952048780964272,2.2830506053959763,0.0,1.1399497656993776,3.423000371095354,1.9058468582026409,1.8879700557595545,-2.0024008896213994
22,N4,253.44,0.0,0.0,0,0.0,251.4063051436796,0.0,80.05823535155308,637.1152925473136,644.4868833092397,352.2130280166028,400,204.52754950639655,400,16.234221956545092,400,96.47137590492419,400,-158.97102498468905,240,-205.84978062197197,240,-7.242261657904272,178.1881565382079,11.396295671922744,4.154034014018472,2.1696022458284117,2.133818534968094,3.0406088916234246,0.0,0.2984962100930335,3.339105101716458,1.9200783790104596,1.8940287146801515,3.171071637594212,0.0,0.8737459657238394,4.044817603318052,1.917440400118372,1.8910785952242282,3.0642759850008607,0.0,1.0682682783787163,4.132544263379577,1.9238404381105871,1.8958706260529286,2.033694856314226
22,N5,42.239999999999995,0.0,0.0,0,227.7483670896554,0.0,189.6155586654268,80.03966558977123,637.1152925473136,644.4868833092397,352.2130280166028,400,204.52754950639655,400,16.234221956545092,400,96.47137590492419,400,-158.97102498468905,240,-205.84978062197197,240,-6.095484253732858,199.78411999708675,10.771425669258056,4.675941415525198,2.368238821510295,2.494237531315983,3.265277313823681,0.0,0.29545496268022065,3.560732276503902,1.9215676259145007,1.8947682711963454,3.517571554112631,0.0,0.8322630217636972,4.349834575876328,1.91612185931566,1.905110648903734,3.419826961568983,0.0,1.0315060287489084,4.4513329903178915,1.9237152322945752,1.9122673221340936,4.107191575772438
23,N1,37.14,12.950000000000001,12.950000000000001,0,599.8770774567408,0.0,580.7466225521094,79.99638525725761,637.1152925473136,644.4868833092397,311.38340427827177,400,185.53712419534565,400,83.82609407849215,400,86.93298095638298,400,-136.31048077474293,240,-171.84651762411303,240,-5.2824450279835355,192.82913420904168,9.95374855456258,4.671303526579044,2.2973777387426275,2.214653571939178,3.567731783023514,0.0,0.29600192179471496,3.8637337048182285,1.92124596092028,1.892720022304212,3.425788104101776,0.0,0.8683154579432096,4.2941035620449854,1.9223822766529874,1.8848660867919422,3.354735326864799,0.0,1.061044239448347,4.415779566313146,1.9255437226500831,1.8937822090325143,5.065810186006553
23,N2,222.84,0.0,0.0,0,0.0,224.45042332188874,0.0,80.02933686754314,637.1152925473136,644.4868833092397,311.38340427827177,400,185.53712419534565,400,83.82609407849215,400,86.93298095638298,400,-136.31048077474293,240,-171.84651762411303,240,-7.8734191344532745,167.5492227311507,12.041215336332066,4.167796201878791,1.935936533117554,1.9666970811564108,2.2554766319863417,0.0,0.30568594856142733,2.561162580547769,1.8965548012079338,1.8958524948077615,2.0339463201653016,0.0,1.0083921251199817,3.0423384452852833,1.9009310600909655,1.8987778177230372,1.9735728604029386,0.0,1.194559989353369,3.1681328497563075,1.8897351280567758,1.885698505670101,-1.610423321898693
23,N3,222.84,0.0,0.0,0,0.0,223.2434617311257,0.0,80.0362581950836,637.1152925473136,644.4868833092397,311.38340427827177,400,185.53712419534565,400,83.82609407849215,400,86.93298095638298,400,-136.31048077474293,240,-171.84651762411303,240,-7.367645138361818,185.85808694892273,11.722429038807533,4.354783900445716,1.9050231033802716,2.025922748356771,2.501894960031181,0.0,0.303416667904262,2.805311627935443,1.9083476836741746,1.895226228732537,2.263044758233436,0.0,0.9783370599867858,3.241381818220222,1.9118819220789496,1.8952048780964272,2.199243688961111,0.0,1.1662765577855017,3.3655202467466125,1.9058468582026409,1.8879700557595545,-0.40346173113608996
23,N4,222.84,0.0,0.0,0,0.0,221.07316104471585,0.0,80.02459880220765,637.1152925473136,644.4868833092397,311.38340427827177,400,185.53712419534565,400,83.82609407849215,400,86.93298095638298,400,-136.31048077474293,240,-171.84651762411303,240,-7.467689485718665,190.99519767412622,11.92792793208361,4.460238446364945,2.1696022458284117,2.133818534968094,3.250163607005705,0.0,0.29775451440775336,3.5479181214134585,1.9200783790104596,1.8940287146801515,3.0390156161827457,0.0,0.8951052130499135,3.934120829232659,1.917440400118372,1.8910785952242282,2.9453492178054126,0.0,1.0900019874975562,4.035351205302969,1.9238404381105871,1.8958706260529286,1.766838955275198
23,N5,37.14,0.0,0.0,0,117.89669698915671,0.0,88.02042354562087,80.01652939723799,637.1152925473136,644.4868833092397,311.38340427827177,400,185.53712419534565,400,83.82609407849215,400,86.93298095638298,400,-136.31048077474293,240,-171.84651762411303,240,-2.917955107132417,203.924845893002,7.9278526096794755,5.009897502547059,2.368238821510295,2.494237531315983,3.4984856613290627,0.0,0.29416556357083623,3.792651224899899,1.9215676259145007,1.8947682711963454,3.3887275462636683,0.0,0.8460528970543961,4.234780443318065,1.91612185931566,1.905110648903734,3.2944684560014914,0.0,1.048773839276755,4.343242295278246,1.9237152322945752,1.9122673221340936,7.263726556461806
24,N1,34.379999999999995,26.639999999999997,26.639999999999997,0,599.8745445245589,0.0,590.7724262959529,79.97655095024218,637.1152925473136,644.4868833092397,297.5290040552682,400,179.12703727227657,400,114.11638496840807,400,83.852487402456,400,-128.64343248560107,240,-158.7581504807878,240,-10.385304999788282,211.27262806742587,14.206931834618192,3.82162683482991,2.2973777387426275,2.214653571939178,3.0650639616110134,0.0,0.28762548706754953,3.352689448678563,1.92124596092028,1.892720022304212,2.978135490430329,0.0,0.9211046900410824,3.899240180471412,1.9223822766529874,1.8848660867919422,2.9862573736814504,0.0,1.1073331152756065,4.093590488957057,1.9255437226500831,1.8937822090325143,-1.355848174065489
24,N2,206.27999999999997,0.0,0.0,0,0.0,213.6765166528121,0.0,80.00445137866491,637.1152925473136,644.4868833092397,297.5290040552682,400,179.12703727227657,400,114.11638496840807,400,83.852487402456,400,-128.64343248560107,240,-158.7581504807878,240,-13.029243545333774,191.1268966630301,16.178224974140225,3.148981428806451,1.935936533117554,1.9666970811564108,2.1074251241604025,0.0,0.2934925271919634,2.400917651352366,1.8965548012079338,1.8958524948077615,1.762562808159381,0.0,1.0781617592771349,2.840724567436516,1.9009310600909655,1.8987778177230372,1.7627389602030474,0.0,1.2498132947938774,3.012552254996925,1.8897351280567758,1.885698505670101,-7.396516652810944
24,N3,206.27999999999997,0.0,0.0,0,0.0,212.49591988805702,0.0,80.01219344476826,637.1152925473136,644.4868833092397,297.5290040552682,400,179.12703727227657,400,114.11638496840807,400,83.852487402456,400,-128.64343248560107,240,-158.7581504807878,240,-12.434768422797383,208.2811070723201,15.715388157113347,3.280619734315965,1.9050231033802716,2.025922748356771,2.2821735511754726,0.0,0.29226687889130865,2.5744404300667814,1.9083476836741746,1.895226228732537,1.9693216600834027,0.0,1.0431653001198449,3.0124869602032476,1.9118819220789496,1.8952048780964272,1.9673533234826108,0.0,1.2191271091317886,3.1864804326143994,1.9058468582026409,1.8879700557595545,-6.215919888055899
24,N4,206.27999999999997,0.0,0.0,0,0.0,209.24175526746336,0.0,80.00348966213218,637.1152925473136,644.4868833092397,297.5290040552682,400,179.12703727227657,400,114.11638496840807,400,83.852487402456,400,-128.64343248560107,240,-158.7581504807878,240,-11.072009734221595,210.76387694364234,14.739834481162843,3.6678247469412484,2.1696022458284117,2.133818534968094,2.818031587277718,0.0,0.2886499434232383,3.106681530700956,1.9200783790104596,1.8940287146801515,2.6592729792083007,0.0,0.9471918079382613,3.606464787146562,1.917440400118372,1.8910785952242282,2.6329499002734256,0.0,1.1363011392506597,3.769251039524085,1.9238404381105871,1.8958706260529286,-2.9617552674621512
24,N5,34.379999999999995,0.0,0.0,0,79.0814439252013,0.0,44.64176551237962,79.99791555294851,637.1152925473136,644.4868833092397,297.5290040552682,400,179.12703727227657,400,114.11638496840807,400,83.852487402456,400,-128.64343248560107,240,-158.7581504807878,240,-9.06692169611737,219.78752389162543,13.329721946782795,4.262800250665425,2.368238821510295,2.494237531315983,3.0234017630520116,0.0,0.28449196950639155,3.3078937325584032,1.9215676259145007,1.8947682711963454,3.014031059068529,0.0,0.8789915826098121,3.893022641678341,1.91612185931566,1.905110648903734,2.969810461175332,0.0,1.0854039556357153,4.055214416811047,1.9237152322945752,1.9122673221340936,-0.05967841282149822
